model_id,field,python,metafor,absolute_difference,tolerance,pass_check
opioid24_TEAS_sham_expanded_suf1,tau2,156.88227408529113,156.882276310053,2.2247618574056105e-06,0.00016688227408529112,True
opioid24_TEAS_sham_expanded_suf1,I2,98.59067760071132,98.5906776204154,1.970408902707277e-08,0.00010859067760071131,True
opioid24_TEAS_sham_expanded_suf1_without_Chen2020,k,3,3,0.0,1.3000000000000001e-05,True
opioid24_TEAS_sham_expanded_suf1_without_Chen2020,N,257,257,0.0,0.00026700000000000004,True
opioid24_TEAS_sham_expanded_suf1_without_Chen2020,effect,-8.409139976491769,-8.4091399082255,6.826626908207345e-08,1.840913997649177e-05,True
opioid24_TEAS_sham_expanded_suf1_without_Chen2020,se,5.637437349170424,5.63743732782912,2.1341304723421217e-08,1.5637437349170425e-05,True
opioid24_TEAS_sham_expanded_suf1_without_Chen2020,ci_low,-32.66507517569147,-32.665075015601,1.6009047243414898e-07,4.266507517569147e-05,True
opioid24_TEAS_sham_expanded_suf1_without_Chen2020,ci_high,15.846795222707929,15.84679519915,2.355792894093156e-08,2.584679522270793e-05,True
opioid24_TEAS_sham_expanded_suf1_without_Chen2020,p,0.2743053108852408,0.274305312373529,1.488288214890332e-09,1.0274305310885242e-05,True
opioid24_TEAS_sham_expanded_suf1_without_Chen2020,tau2,76.40314755287265,76.403142492715,5.060157647562846e-06,8.640314755287265e-05,True
opioid24_TEAS_sham_expanded_suf1_without_Chen2020,I2,96.9387292844975,96.9387290879571,1.96540398178513e-07,0.0001069387292844975,True
opioid24_EA_usual_expanded,k,3,3,0.0,1.3000000000000001e-05,True
opioid24_EA_usual_expanded,N,339,339,0.0,0.000349,True
opioid24_EA_usual_expanded,effect,-3.9358338798840333,-3.93583388832354,8.439506871127378e-09,1.3935833879884034e-05,True
opioid24_EA_usual_expanded,se,3.680842981139231,3.68084298357826,2.439028978784563e-09,1.3680842981139231e-05,True
opioid24_EA_usual_expanded,ci_low,-19.77322298046189,-19.7732229993957,1.8933807410803638e-08,2.977322298046189e-05,True
opioid24_EA_usual_expanded,ci_high,11.901555220693826,11.9015552227486,2.0547741286236487e-09,2.190155522069383e-05,True
opioid24_EA_usual_expanded,p,0.39689469982900466,0.396894699260446,5.685586446091406e-10,1.0396894699829006e-05,True
opioid24_EA_usual_expanded,tau2,28.471276745585875,28.471277106615,3.6102912304158963e-07,3.847127674558588e-05,True
opioid24_EA_usual_expanded,I2,77.15261151292916,77.1526117364524,2.2352324435814808e-07,8.715261151292916e-05,True
opioid_partial_EA_sham,k,1,1,0.0,1.1000000000000001e-05,True
opioid_partial_EA_sham,N,75,75,0.0,8.499999999999999e-05,True
opioid_partial_EA_sham,effect,-11.8,-11.8,0.0,2.18e-05,True
opioid_partial_EA_sham,se,3.4305470498485358,3.43054704984854,4.440892098500626e-15,1.3430547049848536e-05,True
opioid_partial_EA_sham,ci_low,-18.523748664973265,-18.5237486649733,3.552713678800501e-14,2.852374866497327e-05,True
opioid_partial_EA_sham,ci_high,-5.076251335026737,-5.07625133502674,2.6645352591003757e-15,1.5076251335026738e-05,True
opioid_partial_EA_sham,p,0.0005823923686717231,0.000582392368671724,9.75781955236954e-19,1.0000582392368673e-05,True
opioid_partial_EA_sham,tau2,0.0,0,0.0,1e-05,True
opioid_partial_EA_usual,k,1,1,0.0,1.1000000000000001e-05,True
opioid_partial_EA_usual,N,75,75,0.0,8.499999999999999e-05,True
opioid_partial_EA_usual,effect,-19.700000000000003,-19.7,3.552713678800501e-15,2.9700000000000004e-05,True
opioid_partial_EA_usual,se,3.70327599042044,3.70327599042044,0.0,1.3703275990420441e-05,True
opioid_partial_EA_usual,ci_low,-26.958287566035963,-26.958287566036,3.552713678800501e-14,3.695828756603596e-05,True
opioid_partial_EA_usual,ci_high,-12.441712433964042,-12.441712433964,4.263256414560601e-14,2.244171243396404e-05,True
opioid_partial_EA_usual,p,1.0398745417906082e-07,1.03987454179061e-07,1.852884572118782e-22,1.0000000103987456e-05,True
opioid_partial_EA_usual,tau2,0.0,0,0.0,1e-05,True
opioid_partial_TEAS_sham,k,1,1,0.0,1.1000000000000001e-05,True
opioid_partial_TEAS_sham,N,34,34,0.0,4.4e-05,True
opioid_partial_TEAS_sham,effect,-3.9009090909090958,-3.9009090909091,4.440892098500626e-15,1.3900909090909098e-05,True
opioid_partial_TEAS_sham,se,2.5641402286459622,2.56414022864596,2.220446049250313e-15,1.2564140228645963e-05,True
opioid_partial_TEAS_sham,ci_low,-8.926531590365482,-8.92653159036548,1.7763568394002505e-15,1.892653159036548e-05,True
opioid_partial_TEAS_sham,ci_high,1.12471340854729,1.12471340854729,0.0,1.1124713408547292e-05,True
opioid_partial_TEAS_sham,p,0.12817649406181755,0.128176494061818,4.440892098500626e-16,1.0128176494061818e-05,True
opioid_partial_TEAS_sham,tau2,0.0,0,0.0,1e-05,True
opioid24_EA_sham_weight_normalized,k,1,1,0.0,1.1000000000000001e-05,True
opioid24_EA_sham_weight_normalized,N,90,90,0.0,9.999999999999999e-05,True
opioid24_EA_sham_weight_normalized,effect,-0.13,-0.13,0.0,1.0130000000000001e-05,True
opioid24_EA_sham_weight_normalized,se,0.07564076562098518,0.0756407656209852,2.7755575615628914e-17,1.0075640765620985e-05,True
opioid24_EA_sham_weight_normalized,ci_low,-0.27825317638016644,-0.278253176380166,4.440892098500626e-16,1.0278253176380167e-05,True
opioid24_EA_sham_weight_normalized,ci_high,0.018253176380166436,0.0182531763801665,6.245004513516506e-17,1.0018253176380168e-05,True
opioid24_EA_sham_weight_normalized,p,0.08567812589417569,0.0856781258941758,1.1102230246251565e-16,1.0085678125894177e-05,True
opioid24_EA_sham_weight_normalized,tau2,0.0,0,0.0,1e-05,True
opioid24_EA_sham_fentanyl_per_kg,k,1,1,0.0,1.1000000000000001e-05,True
opioid24_EA_sham_fentanyl_per_kg,N,22,22,0.0,3.2e-05,True
opioid24_EA_sham_fentanyl_per_kg,effect,-3.200000000000001,-3.2,8.881784197001252e-16,1.3200000000000002e-05,True
opioid24_EA_sham_fentanyl_per_kg,se,0.8104024535699141,0.810402453569914,1.1102230246251565e-16,1.0810402453569915e-05,True
opioid24_EA_sham_fentanyl_per_kg,ci_low,-4.788359621979926,-4.78835962197993,3.552713678800501e-15,1.4788359621979927e-05,True
opioid24_EA_sham_fentanyl_per_kg,ci_high,-1.611640378020076,-1.61164037802008,3.9968028886505635e-15,1.1611640378020076e-05,True
opioid24_EA_sham_fentanyl_per_kg,p,7.859140005150225e-05,7.85914000515021e-05,1.4907779871675686e-19,1.0000078591400053e-05,True
opioid24_EA_sham_fentanyl_per_kg,tau2,0.0,0,0.0,1e-05,True
ponv24_TEAS_sham,k,11,11,0.0,2.1000000000000002e-05,True
ponv24_TEAS_sham,N,3532,3532,0.0,0.003542,True
ponv24_TEAS_sham,effect,-0.46676112032924044,-0.466761119497783,8.314574584389334e-10,1.046676112032924e-05,True
ponv24_TEAS_sham,se,0.09581725579821915,0.0958172554270173,3.71201847038094e-10,1.009581725579822e-05,True
ponv24_TEAS_sham,ci_low,-0.6802552706639596,-0.680255269005413,1.6585466333651766e-09,1.0680255270663961e-05,True
ponv24_TEAS_sham,ci_high,-0.25326696999452125,-0.253266969990153,4.36822800153891e-12,1.0253266969994522e-05,True
ponv24_TEAS_sham,p,0.0006502810650392639,0.000650281055145583,9.893680818183481e-12,1.000065028106504e-05,True
ponv24_TEAS_sham,tau2,0.0378112218126636,0.0378112212493999,5.632636995711593e-10,1.0037811221812664e-05,True
ponv24_TEAS_sham,I2,47.75114560051024,47.7511452288453,3.7166493882523355e-07,5.775114560051024e-05,True
ponv24_TEAS_sham,pi_low,-0.9497698653661226,-0.949769861274333,4.091789573834603e-09,1.0949769865366123e-05,True
ponv24_TEAS_sham,pi_high,0.016247624707641795,0.0162476222787672,2.4288745945066914e-09,1.0016247624707643e-05,True
ponv24_TEAS_sham_point_window_sensitivity,k,13,13,0.0,2.3e-05,True
ponv24_TEAS_sham_point_window_sensitivity,N,3696,3696,0.0,0.0037059999999999997,True
ponv24_TEAS_sham_point_window_sensitivity,effect,-0.41897482138683867,-0.418974821391301,4.462319402875892e-12,1.041897482138684e-05,True
ponv24_TEAS_sham_point_window_sensitivity,se,0.11425747238933226,0.11425747239255,3.2177455144832834e-12,1.0114257472389333e-05,True
ponv24_TEAS_sham_point_window_sensitivity,ci_low,-0.6679204681140649,-0.667920468125538,1.1473044736476368e-11,1.0667920468114066e-05,True
ponv24_TEAS_sham_point_window_sensitivity,ci_high,-0.17002917465961243,-0.170029174657065,2.5474344855780373e-12,1.0170029174659614e-05,True
ponv24_TEAS_sham_point_window_sensitivity,p,0.003224999351927272,0.00322499935230617,3.788978679419852e-13,1.0003224999351928e-05,True
ponv24_TEAS_sham_point_window_sensitivity,tau2,0.08699096255557878,0.0869909625633475,7.768716225875494e-12,1.008699096255558e-05,True
ponv24_TEAS_sham_point_window_sensitivity,I2,66.75933887295193,66.7593388749337,1.9817747443084954e-09,7.675933887295193e-05,True
ponv24_TEAS_sham_point_window_sensitivity,pi_low,-1.1081334659702682,-1.10813346600402,3.3751890171629384e-11,1.110813346597027e-05,True
ponv24_TEAS_sham_point_window_sensitivity,pi_high,0.2701838231965909,0.270183823221418,2.4827084832423907e-11,1.0270183823196592e-05,True
nausea24_EA_usual,k,2,2,0.0,1.2e-05,True
